title,url,session,session_url,sessionid,talkid
8:00 AM 426c Hold Tank Mixing Profile Optimization for Potency Control in Filling a Shear Thinning Suspension FormulationPresenting Author: Richard Shields,/aiche2020/event/283ce3bcb18028bc8c82272abb5a96d6,Mixing Scale-Up and Scale-Down Issues in Pharmaceutical Processes,/aiche2020/event/529a6450-4ed0-4207-97df-73782b02751a,38,2.0
8:00 AM 426d Efficient Process Development in the Micromixing-Mesomixing Space:  The Bourne Protocol and BeyondPresenting Author: Aaron Sarafinas,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e60a3ea,Mixing Scale-Up and Scale-Down Issues in Pharmaceutical Processes,/aiche2020/event/529a6450-4ed0-4207-97df-73782b02751a,38,3.0
8:00 AM 426e Development of a Mixing Index Provides a Means to Solve Many Industrial Mixing ProblemsPresenting Author: David S. Dickey,/aiche2020/event/7d1b67152194cb166004d468df5643aa,Mixing Scale-Up and Scale-Down Issues in Pharmaceutical Processes,/aiche2020/event/529a6450-4ed0-4207-97df-73782b02751a,38,4.0
8:00 AM 426f Implementation of a Vapor-Liquid Equilibrium and Vapor Purge Model for Scale-up of a Transfer Hydrogenation,/aiche2020/event/283ce3bcb18028bc8c82272abb93727f,Mixing Scale-Up and Scale-Down Issues in Pharmaceutical Processes,/aiche2020/event/529a6450-4ed0-4207-97df-73782b02751a,38,5.0
"8:00 AM 426g Coupling Reaction Kinetics, Calorimetry and Mixing Studies for Successful Scale-up of Exothermic Reactions",/aiche2020/event/7d1b67152194cb166004d468df5aec90,Mixing Scale-Up and Scale-Down Issues in Pharmaceutical Processes,/aiche2020/event/529a6450-4ed0-4207-97df-73782b02751a,38,6.0
8:00 AM 567a Elucidating Molecular Origins of Drug Selectivity for Rational Design of Selective DrugsPresenting Author: Diwakar Shukla,/aiche2020/event/283ce3bcb18028bc8c82272abb616ea8,Advances in Drug Discovery Processes,/aiche2020/event/a6f65aaa-6fa1-4879-b15d-612dbb990e9d,39,0.0
8:00 AM 567b Computer Aided Generation of Diverse and Synthesizable Molecular Library,/aiche2020/event/7d1b67152194cb166004d468df53cbe8,Advances in Drug Discovery Processes,/aiche2020/event/a6f65aaa-6fa1-4879-b15d-612dbb990e9d,39,1.0
8:00 AM 567c De Novo Design of Engineered Cytokine Mimetics As Targeted Immunotherapeutics.Presenting Author: Jamie B. Spangler,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e4fbc5c,Advances in Drug Discovery Processes,/aiche2020/event/a6f65aaa-6fa1-4879-b15d-612dbb990e9d,39,2.0
8:00 AM 567d Integrated Prediction of Chemical Effects on Important Pathways of Embryo Development Based on in Vitro Embryonic Stem Cell Test and Machine Learning,/aiche2020/event/283ce3bcb18028bc8c82272abb867bf0,Advances in Drug Discovery Processes,/aiche2020/event/a6f65aaa-6fa1-4879-b15d-612dbb990e9d,39,3.0
8:00 AM 567e A Computational Approach to Identifying Synergistic Compounds for Treating Antimicrobial-Resistant Pathogens,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5f1861,Advances in Drug Discovery Processes,/aiche2020/event/a6f65aaa-6fa1-4879-b15d-612dbb990e9d,39,4.0
8:00 AM 567f Liquid Phase Membrane Supported Cyclical Flow Synthesis of Oligonucleotides for Therapeutic Applications,/aiche2020/event/283ce3bcb18028bc8c82272abb4ec07b,Advances in Drug Discovery Processes,/aiche2020/event/a6f65aaa-6fa1-4879-b15d-612dbb990e9d,39,5.0
8:00 AM 567g Predict New Cocrystals Via MechanochemistryPresenting Author: Jan Gröls,/aiche2020/event/96868813093b2393058dcdb89de77868,Advances in Drug Discovery Processes,/aiche2020/event/a6f65aaa-6fa1-4879-b15d-612dbb990e9d,39,6.0
"8:00 AM 576a Investigating Indirect Ultrasound on Particle Size, Shape and Nucleation of APIs through Process Intensification",/aiche2020/event/283ce3bcb18028bc8c82272abb8ff32d,Crystallization Process Development,/aiche2020/event/7d1b67152194cb166004d468df57755d,40,0.0
8:00 AM 576b Experimental Investigation of Wet-Mill Integrated Crystallization with Temperature Cycles for Size and Aspect Ratio Control of a Commercial Pharmaceutical Ingredient,/aiche2020/event/283ce3bcb18028bc8c82272abb56cdf9,Crystallization Process Development,/aiche2020/event/7d1b67152194cb166004d468df57755d,40,1.0
8:00 AM 576c Beyond Structure Determination: Crystallisation As a Purification Unit Process for Proteins and Peptides,/aiche2020/event/283ce3bcb18028bc8c82272abb56b5eb,Crystallization Process Development,/aiche2020/event/7d1b67152194cb166004d468df57755d,40,2.0
8:00 AM 576d Maneuvering Around Liquid-Liquid Phase Separation (LLPS) to Enable Development of Robust Crystallization Processes.,/aiche2020/event/96868813093b2393058dcdb89deb0458,Crystallization Process Development,/aiche2020/event/7d1b67152194cb166004d468df57755d,40,3.0
8:00 AM 576e Utilizing Mechanistic Modelling to Support Crystallization Seeding Design,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5f6206,Crystallization Process Development,/aiche2020/event/7d1b67152194cb166004d468df57755d,40,4.0
8:00 AM 576f Process Optimization for Controlling the Morphology of Cof-5 Crystals,/aiche2020/event/283ce3bcb18028bc8c82272abb56ca66,Crystallization Process Development,/aiche2020/event/7d1b67152194cb166004d468df57755d,40,5.0
8:00 AM 576g Crystallization Model Discrimination Using in Situ Chord Length Monitoring and a Size Conversion Model (CLD2PSD model).,/aiche2020/event/283ce3bcb18028bc8c82272abb8fd84b,Crystallization Process Development,/aiche2020/event/7d1b67152194cb166004d468df57755d,40,6.0
8:00 AM 576h Continuous Solid-State Deracemization Via Temperature Cycles – a Model-Based Process Development,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5222e4,Crystallization Process Development,/aiche2020/event/7d1b67152194cb166004d468df57755d,40,7.0
8:00 AM 674a Hybrid Modeling Approach Integrating PLS Models with First Principles Knowledge,/aiche2020/event/7d1b67152194cb166004d468df5947da,Data-Driven and Hybrid Modeling for Decision Making,/aiche2020/event/5e9e4084-d847-47e1-bc56-97dcb3ecf6ea,41,0.0
8:00 AM 674b Indirect Parameter Estimation of Dynamic Mechanistic Models via Hybrid and Neural Differential Equations.,/aiche2020/event/283ce3bcb18028bc8c82272abb42bcd2,Data-Driven and Hybrid Modeling for Decision Making,/aiche2020/event/5e9e4084-d847-47e1-bc56-97dcb3ecf6ea,41,1.0
8:00 AM 674c Bayesian Learning from Hybrid Models and Their Applications in Thermodynamics and Reaction Engineering,/aiche2020/event/7d1b67152194cb166004d468df47540b,Data-Driven and Hybrid Modeling for Decision Making,/aiche2020/event/5e9e4084-d847-47e1-bc56-97dcb3ecf6ea,41,2.0
8:00 AM 674d Development of a Hybrid First Principles – Artificial Intelligence Approach for Dynamic Modeling of Complex Systems,/aiche2020/event/283ce3bcb18028bc8c82272abb42b270,Data-Driven and Hybrid Modeling for Decision Making,/aiche2020/event/5e9e4084-d847-47e1-bc56-97dcb3ecf6ea,41,3.0
8:00 AM 674e A Hybrid Simulation-Based and Mathematical Optimization Framework: Demonstration on a Carbon Capture System Optimization,/aiche2020/event/283ce3bcb18028bc8c82272abb912ae9,Data-Driven and Hybrid Modeling for Decision Making,/aiche2020/event/5e9e4084-d847-47e1-bc56-97dcb3ecf6ea,41,4.0
8:00 AM 674f Coupling Mechanistic and Data-Driven Models By Means of Neural Differential Equations to Incorporate Unmodeled Dynamics,/aiche2020/event/283ce3bcb18028bc8c82272abb4c4f7d,Data-Driven and Hybrid Modeling for Decision Making,/aiche2020/event/5e9e4084-d847-47e1-bc56-97dcb3ecf6ea,41,5.0
8:00 AM 674g Enhancing Symbolic Regression with Gradient Information,/aiche2020/event/283ce3bcb18028bc8c82272abb459a38,Data-Driven and Hybrid Modeling for Decision Making,/aiche2020/event/5e9e4084-d847-47e1-bc56-97dcb3ecf6ea,41,6.0
8:00 AM 674h Mixed-Integer Formulations for Fair Classification,/aiche2020/event/96868813093b2393058dcdb89deaa6b2,Data-Driven and Hybrid Modeling for Decision Making,/aiche2020/event/5e9e4084-d847-47e1-bc56-97dcb3ecf6ea,41,7.0
8:00 AM 625a Solvent Mixture Design for the Integrated Purification in Pharmaceutical Manufacturing.,/aiche2020/event/283ce3bcb18028bc8c82272abb556170,Development of Pharmaceutical Processes for Drug Substance and Drug Product Manufacture,/aiche2020/event/4b89541e-2e62-4476-b0e0-8634eae0ea2e,42,0.0
8:00 AM 625c In-Line Monitoring of Low Drug Concentration of Flowing Powders in a New Sampler Device,/aiche2020/event/96868813093b2393058dcdb89ddf7542,Development of Pharmaceutical Processes for Drug Substance and Drug Product Manufacture,/aiche2020/event/4b89541e-2e62-4476-b0e0-8634eae0ea2e,42,1.0
8:00 AM 625d Fabrication of Curcumin-Loaded Microparticles from Oil-in-Water Emulsion By Supercritical Assisted Atomization,/aiche2020/event/283ce3bcb18028bc8c82272abb6031c7,Development of Pharmaceutical Processes for Drug Substance and Drug Product Manufacture,/aiche2020/event/4b89541e-2e62-4476-b0e0-8634eae0ea2e,42,2.0
8:00 AM 625e Development of Targeted Exosomes for Drug Delivery,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e4f4ada,Development of Pharmaceutical Processes for Drug Substance and Drug Product Manufacture,/aiche2020/event/4b89541e-2e62-4476-b0e0-8634eae0ea2e,42,3.0
8:00 AM 625f Linking Process & Performance of Drug Products with Micro-Image Analytics,/aiche2020/event/7d1b67152194cb166004d468df4568cb,Development of Pharmaceutical Processes for Drug Substance and Drug Product Manufacture,/aiche2020/event/4b89541e-2e62-4476-b0e0-8634eae0ea2e,42,4.0
8:00 AM 625g Surrogate Modeling of Dissolution Behavior Toward Efficient Design of Tablet Manufacturing Processes,/aiche2020/event/283ce3bcb18028bc8c82272abb6028b1,Development of Pharmaceutical Processes for Drug Substance and Drug Product Manufacture,/aiche2020/event/4b89541e-2e62-4476-b0e0-8634eae0ea2e,42,5.0
8:00 AM 591b Real-Time Process Monitoring in Continuous Manufacturing of Oral Solid Dosages Using Raman Process Analytical TechnologyPresenting Author: Sumit Kumar,/aiche2020/event/96868813093b2393058dcdb89de79300,Integrated Continuous Processing Systems,/aiche2020/event/94cd4a56-65b1-4572-bb95-0cfb1d04f16a,43,0.0
8:00 AM 591d Multipurpose Automated Optimization Platform for Reactions Involving Solids,/aiche2020/event/283ce3bcb18028bc8c82272abb60a276,Integrated Continuous Processing Systems,/aiche2020/event/94cd4a56-65b1-4572-bb95-0cfb1d04f16a,43,1.0
8:00 AM 591e Implementation of Model-Predictive Control in Continuous Crystallization,/aiche2020/event/7d1b67152194cb166004d468df458508,Integrated Continuous Processing Systems,/aiche2020/event/94cd4a56-65b1-4572-bb95-0cfb1d04f16a,43,2.0
8:00 AM 591f Model-Based Dynamic Optimization of Feeder Refill Strategy Used in Continuous Pharmaceutical Manufacturing Process,/aiche2020/event/283ce3bcb18028bc8c82272abb8e254d,Integrated Continuous Processing Systems,/aiche2020/event/94cd4a56-65b1-4572-bb95-0cfb1d04f16a,43,3.0
"8:00 AM 591g Real Time, Dynamic (Non-Steady State) Process Models for Osd Continuous Manufacturing Control",/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e617cf2,Integrated Continuous Processing Systems,/aiche2020/event/94cd4a56-65b1-4572-bb95-0cfb1d04f16a,43,4.0
8:00 AM 642a Optimization of Hydride Vapor Phase Epitaxy (HVPE) Deposition Reactor Manufacturing III-V Materials Using Multiple Large-Eddy Simulations (LES),/aiche2020/event/7d1b67152194cb166004d468df597707,Novel and Reactive Separations,/aiche2020/event/3e3e7589-f3fb-4d9e-9505-1b4eb50a0d2e,44,0.0
8:00 AM 642b Process Intensification and Integration Potential in Manufacturing Pollution PreventionPresenting Author: Tapas K. Das,/aiche2020/event/283ce3bcb18028bc8c82272abb44fdcb,Novel and Reactive Separations,/aiche2020/event/3e3e7589-f3fb-4d9e-9505-1b4eb50a0d2e,44,1.0
8:00 AM 642c Process Intensification for Ceramic Part Production – Field Assisted Sintering of Core/Shell Powders Fabricated By Particle Atomic Layer Deposition,/aiche2020/event/283ce3bcb18028bc8c82272abb84b387,Novel and Reactive Separations,/aiche2020/event/3e3e7589-f3fb-4d9e-9505-1b4eb50a0d2e,44,2.0
8:00 AM 642d Sinker Electric Discharge Machining As an Inexpensive Method to Prototype Microscale-Based Lamina-Plates with High Aspect Ratio Features,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5cd488,Novel and Reactive Separations,/aiche2020/event/3e3e7589-f3fb-4d9e-9505-1b4eb50a0d2e,44,3.0
8:00 AM 642e Process Design and Development of a Small Scale Hybrid Manufacturing System for the Cancer Drug Lomustine,/aiche2020/event/7d1b67152194cb166004d468df57d191,Novel and Reactive Separations,/aiche2020/event/3e3e7589-f3fb-4d9e-9505-1b4eb50a0d2e,44,4.0
8:00 AM 642g Selection of Functional Solvent Factory for Automatic Aldehyde and Ketone Separation in Aldol Reaction: A Combined Simulation and Experimental Approach,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e4ddf34,Novel and Reactive Separations,/aiche2020/event/3e3e7589-f3fb-4d9e-9505-1b4eb50a0d2e,44,5.0
8:00 AM 644a Next Generation Lipid-Based Excipients: Overcoming the Challenges of Spray Drying Applications on the Development of Inhalable Lipid-Microparticles,/aiche2020/event/7d1b67152194cb166004d468df45a599,Novel Excipients in Formulation Design and Drug Delivery,/aiche2020/event/35fb0c0b-be95-4257-8d06-981ec6e26592,45,0.0
8:00 AM 644b Comparative Evaluation of Dissolution Behavior and Bioequivalence of Various Capsules,/aiche2020/event/7d1b67152194cb166004d468df456649,Novel Excipients in Formulation Design and Drug Delivery,/aiche2020/event/35fb0c0b-be95-4257-8d06-981ec6e26592,45,1.0
"8:00 AM 644c Development of High-Solids, Quick-Set Pharmaceutical Tablet Coatings.",/aiche2020/event/283ce3bcb18028bc8c82272abb98a5db,Novel Excipients in Formulation Design and Drug Delivery,/aiche2020/event/35fb0c0b-be95-4257-8d06-981ec6e26592,45,2.0
8:00 AM 644d Advanced Structure-Function of Lipid-Based Excipients,/aiche2020/event/283ce3bcb18028bc8c82272abb8581fa,Novel Excipients in Formulation Design and Drug Delivery,/aiche2020/event/35fb0c0b-be95-4257-8d06-981ec6e26592,45,3.0
8:00 AM 644e Influence of External Lubricants and the Environmental Conditions on the Puncturing Properties of Gelatin and HPMC Capsules for Inhalation,/aiche2020/event/96868813093b2393058dcdb89dd92adc,Novel Excipients in Formulation Design and Drug Delivery,/aiche2020/event/35fb0c0b-be95-4257-8d06-981ec6e26592,45,4.0
"8:00 AM 644f Formulation, Stability, and Scalability of Fast-Releasing Lumefantrine Nanoparticles for the Treatment of Malaria",/aiche2020/event/96868813093b2393058dcdb89ddf1833,Novel Excipients in Formulation Design and Drug Delivery,/aiche2020/event/35fb0c0b-be95-4257-8d06-981ec6e26592,45,5.0
8:00 AM 561a Simulation of Drying of Pharmaceutical Wet Granules in a Fluidized Bed Dryer Using Coupled CFD-DEM Approach,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5dfef2,Tablet Manufacturing and Processes Modelling,/aiche2020/event/fc98d99f-2836-4188-b093-149781fc873b,46,0.0
8:00 AM 561c Continuum Simulations of Heat and Mass Transfer in Wet Granular Mixtures,/aiche2020/event/96868813093b2393058dcdb89de731fc,Tablet Manufacturing and Processes Modelling,/aiche2020/event/fc98d99f-2836-4188-b093-149781fc873b,46,1.0
8:00 AM 561d New Insights into Local Residence Time Distributions of Twin Screw Elements Used in Hot Melt Extrusion Via Smoothed Particle Hydrodynamics Simulation,/aiche2020/event/283ce3bcb18028bc8c82272abb5a154f,Tablet Manufacturing and Processes Modelling,/aiche2020/event/fc98d99f-2836-4188-b093-149781fc873b,46,2.0
8:00 AM 561e Towards a Generic Model for Twin-Screw Wet Granulation: Calibration  and Validation of an Improved PBM for Multiple APIs.,/aiche2020/event/96868813093b2393058dcdb89de78381,Tablet Manufacturing and Processes Modelling,/aiche2020/event/fc98d99f-2836-4188-b093-149781fc873b,46,3.0
8:00 AM 561f Developing a Digital Twin for the L.B. Bohle Tablet Coating Process,/aiche2020/event/96868813093b2393058dcdb89de79c7c,Tablet Manufacturing and Processes Modelling,/aiche2020/event/fc98d99f-2836-4188-b093-149781fc873b,46,4.0
8:00 AM 561g Implementation of a Dynamic Mechanistic Model Towards Optimal Design and Scale-up of an Atypical Freeze-Drying Process,/aiche2020/event/283ce3bcb18028bc8c82272abb552c3a,Tablet Manufacturing and Processes Modelling,/aiche2020/event/fc98d99f-2836-4188-b093-149781fc873b,46,5.0
8:00 AM 431a Spherical Agglomeration: Process Modelling and Validation for Kinetic Estimation,/aiche2020/event/96868813093b2393058dcdb89de6f9d6,Particle Agglomeration and Granulation Processes,/aiche2020/event/7d1b67152194cb166004d468df5e9337,47,0.0
8:00 AM 431b Understanding AUTO-Agglomeration of Dry ACTIVE Pharmaceutical Ingredients,/aiche2020/event/7d1b67152194cb166004d468df5343d6,Particle Agglomeration and Granulation Processes,/aiche2020/event/7d1b67152194cb166004d468df5e9337,47,1.0
8:00 AM 431c Modeling of Granule Size Distribution in Pharmaceutical Roller Compaction Process,/aiche2020/event/283ce3bcb18028bc8c82272abb5b2d24,Particle Agglomeration and Granulation Processes,/aiche2020/event/7d1b67152194cb166004d468df5e9337,47,2.0
8:00 AM 431d Infleunce of Natural and Synthetic Binders on Paracetamol Granules Properties,/aiche2020/event/283ce3bcb18028bc8c82272abb8abd81,Particle Agglomeration and Granulation Processes,/aiche2020/event/7d1b67152194cb166004d468df5e9337,47,3.0
8:00 AM 431e Identifying Optimum Liquid-to-Solid Ratio Range for Microcrystalline Cellulose Based Formulations in Twin Screw Wet Granulation,/aiche2020/event/7d1b67152194cb166004d468df533f4f,Particle Agglomeration and Granulation Processes,/aiche2020/event/7d1b67152194cb166004d468df5e9337,47,4.0
8:00 AM 431f Parameter Sensitivity Analysis of a High-Shear Wet Granulation Model for Experimental Design and Parameter Estimation.,/aiche2020/event/7d1b67152194cb166004d468df4f26fb,Particle Agglomeration and Granulation Processes,/aiche2020/event/7d1b67152194cb166004d468df5e9337,47,5.0
8:00 AM 431h Analysis and Evaluating Design Space of Continuous High Shear Granulation and Drying Process Using Gproms,/aiche2020/event/7d1b67152194cb166004d468df5325ce,Particle Agglomeration and Granulation Processes,/aiche2020/event/7d1b67152194cb166004d468df5e9337,47,6.0
8:00 AM 261a Numerical Modeling of Deagglomeration of Cohesive Particles By Turbulence,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5dc125,Particle Breakage and Comminution Processes,/aiche2020/event/7c8ad690-da35-4e6b-9654-f90d68735b9b,48,0.0
8:00 AM 261b Regimes of Impact-Induced Erosion of Particles of Varying Strength,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5db92c,Particle Breakage and Comminution Processes,/aiche2020/event/7c8ad690-da35-4e6b-9654-f90d68735b9b,48,1.0
8:00 AM 261c Breakage of Structured Particles: A Comparison between Stress-Strain and Impact EventsPresenting Author: Kerry Johanson,/aiche2020/event/7d1b67152194cb166004d468df5411be,Particle Breakage and Comminution Processes,/aiche2020/event/7c8ad690-da35-4e6b-9654-f90d68735b9b,48,2.0
8:00 AM 261d Abradable Particles in DEM through Spherical Harmonics,/aiche2020/event/283ce3bcb18028bc8c82272abb4d2764,Particle Breakage and Comminution Processes,/aiche2020/event/7c8ad690-da35-4e6b-9654-f90d68735b9b,48,3.0
8:00 AM 261e Investigation into the Role of Holdup on the Gas and Particle Flow Pattern in a Spiral Jet MillPresenting Author: Lewis Scott,/aiche2020/event/283ce3bcb18028bc8c82272abb539fb2,Particle Breakage and Comminution Processes,/aiche2020/event/7c8ad690-da35-4e6b-9654-f90d68735b9b,48,4.0
8:00 AM 261f Breakage Functions for High Aspect Ratio ParticlesPresenting Author: Priscilla J. Hill,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e4f1d03,Particle Breakage and Comminution Processes,/aiche2020/event/7c8ad690-da35-4e6b-9654-f90d68735b9b,48,5.0
8:00 AM 261g A Nonlinear Elasto-Plastic Bonded-Sphere Model for the Discrete Element Simulation of Biomass Particle Breakage,/aiche2020/event/283ce3bcb18028bc8c82272abb5fba72,Particle Breakage and Comminution Processes,/aiche2020/event/7c8ad690-da35-4e6b-9654-f90d68735b9b,48,6.0
8:00 AM 261h Mathematical Modeling of Continuous Milling Processes Using a Cell-Based PBM Approach: A Parametric Study,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e4f0aea,Particle Breakage and Comminution Processes,/aiche2020/event/7c8ad690-da35-4e6b-9654-f90d68735b9b,48,7.0
8:00 AM 646a Monitoring and Detection of Byproduct Crystallization Using in-Situ Microscopy,/aiche2020/event/96868813093b2393058dcdb89de94741,PAT and Process Monitoring in Crystallization Development and Manufacturing,/aiche2020/event/32e0a629-0a10-4843-8d6f-283bfdd3ae2d,49,0.0
8:00 AM 646b Integration of In-Silico Tools and High-Throughput Automation for Enhanced Crystallization Development,/aiche2020/event/7d1b67152194cb166004d468df543f99,PAT and Process Monitoring in Crystallization Development and Manufacturing,/aiche2020/event/32e0a629-0a10-4843-8d6f-283bfdd3ae2d,49,1.0
8:00 AM 646c Utilization of Quality-By-Control for Rapid Process Design of Agrochemical Crystallization,/aiche2020/event/96868813093b2393058dcdb89deb1951,PAT and Process Monitoring in Crystallization Development and Manufacturing,/aiche2020/event/32e0a629-0a10-4843-8d6f-283bfdd3ae2d,49,2.0
8:00 AM 646d Dual Chamber and Membrane Embedded Continuous Microfluidic Device for MOFs Screening,/aiche2020/event/96868813093b2393058dcdb89de24a8f,PAT and Process Monitoring in Crystallization Development and Manufacturing,/aiche2020/event/32e0a629-0a10-4843-8d6f-283bfdd3ae2d,49,3.0
8:00 AM 646e In Situ Polymorph Transformation of a Pharmaceutical Intermediate,/aiche2020/event/283ce3bcb18028bc8c82272abb945d29,PAT and Process Monitoring in Crystallization Development and Manufacturing,/aiche2020/event/32e0a629-0a10-4843-8d6f-283bfdd3ae2d,49,4.0
8:00 AM 646f Detection of Morphology and Modality Changes during Crystallization Using in Situ Chord Length Monitoring and Inference System Model.,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e4fa6a5,PAT and Process Monitoring in Crystallization Development and Manufacturing,/aiche2020/event/32e0a629-0a10-4843-8d6f-283bfdd3ae2d,49,5.0
8:00 AM 646g Industrial Scale Downstream Process Development for Low Concentration Amino Acid Product Using PAT,/aiche2020/event/7d1b67152194cb166004d468df512814,PAT and Process Monitoring in Crystallization Development and Manufacturing,/aiche2020/event/32e0a629-0a10-4843-8d6f-283bfdd3ae2d,49,6.0
8:00 AM 603a Big Data-Based Fault Detection with Advanced Analytics in the Pharma Industry,/aiche2020/event/96868813093b2393058dcdb89de76d28,Pharma 4.0: Process Analytical Technology and Modeling,/aiche2020/event/b53d1208-c1fb-4dbe-b845-1cc29d5006fe,50,0.0
8:00 AM 603b Recent Advances in Kinetic Parameter Estimation Toolkit (KIPET) with Spectra,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e61e431,Pharma 4.0: Process Analytical Technology and Modeling,/aiche2020/event/b53d1208-c1fb-4dbe-b845-1cc29d5006fe,50,1.0
8:00 AM 603d Teaching Computers to Interpret Mdsc Thermograms,/aiche2020/event/7d1b67152194cb166004d468df45b718,Pharma 4.0: Process Analytical Technology and Modeling,/aiche2020/event/b53d1208-c1fb-4dbe-b845-1cc29d5006fe,50,2.0
8:00 AM 603e Data-Smart Machine Learning Methods for Predicting Youngs Modulus of Directly Compressed Blends of Pharmaceutical Powders,/aiche2020/event/283ce3bcb18028bc8c82272abb98c954,Pharma 4.0: Process Analytical Technology and Modeling,/aiche2020/event/b53d1208-c1fb-4dbe-b845-1cc29d5006fe,50,3.0
8:00 AM 603g Advances and New Developments on Eiot for PAT Applications in Pharmaceutical Development and ManufacturingPresenting Author: Salvador García-Muñoz,/aiche2020/event/283ce3bcb18028bc8c82272abb8d8a90,Pharma 4.0: Process Analytical Technology and Modeling,/aiche2020/event/b53d1208-c1fb-4dbe-b845-1cc29d5006fe,50,4.0
8:00 AM 493b Scale-up of Co- and Counter-Current Irradiated Photochemical Reactors Using Common LEDs for Industrial Applications,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e595469,Photochemical Reaction Engineering in Fine Chemical and Pharmaceutical Industries,/aiche2020/event/ad78f78a-a426-4c81-b6d8-5fb3440104a5,51,0.0
8:00 AM 493c Design of Multichannel Photocatalytic Reactors,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e5946c4,Photochemical Reaction Engineering in Fine Chemical and Pharmaceutical Industries,/aiche2020/event/ad78f78a-a426-4c81-b6d8-5fb3440104a5,51,1.0
"8:00 AM 493d Visible Light Mediated Switchable Selectivity in C-O, C-C and C-S Bond Formation Induced By Disulfide",/aiche2020/event/283ce3bcb18028bc8c82272abb9110d1,Photochemical Reaction Engineering in Fine Chemical and Pharmaceutical Industries,/aiche2020/event/ad78f78a-a426-4c81-b6d8-5fb3440104a5,51,2.0
"8:00 AM 438a Robotic Platform for Execution, Analysis, and Optimization of Multistep Reactions in Continuous Flow",/aiche2020/event/7d1b67152194cb166004d468df5b8177,Reaction Engineering in Pharmaceuticals and Fine Chemicals,/aiche2020/event/7d1b67152194cb166004d468df5f3387,52,0.0
8:00 AM 438c Continuous Enzymatic Production of Enantiopure Amines in a Packed Bed Reactor with an Amine Dehydrogenase,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e58fb23,Reaction Engineering in Pharmaceuticals and Fine Chemicals,/aiche2020/event/7d1b67152194cb166004d468df5f3387,52,1.0
9:00 AM 375a Modeling and Nonlinear State Estimation for Advanced Process Control of the Enzymatic Conversion of Lactose into Value-Added Products,/aiche2020/event/283ce3bcb18028bc8c82272abb5471f0,Industrial Internet of Things (IIoT) in Process Manufacturing and Beyond,/aiche2020/event/799a7cda-c7b7-4793-81c9-3533683713d3,53,0.0
9:15 AM 375b Designing Data-Based and Model-Based Methods for Process Monitoring and Equipment Degradation Tracking,/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e66faf3,Industrial Internet of Things (IIoT) in Process Manufacturing and Beyond,/aiche2020/event/799a7cda-c7b7-4793-81c9-3533683713d3,53,1.0
9:30 AM 375c Optimal Sensor Network Design and Nonlinear State Estimation for in-Situ Corrosion Monitoring in Coal-Fired Boilers,/aiche2020/event/96868813093b2393058dcdb89dec9030,Industrial Internet of Things (IIoT) in Process Manufacturing and Beyond,/aiche2020/event/799a7cda-c7b7-4793-81c9-3533683713d3,53,2.0
"9:45 AM 375d CO2 Injection Monitoring with a Scalable, Automated Sparse Seismic Array",/aiche2020/event/74d8cf75e00c20cd8f09bd3f0e667f84,Industrial Internet of Things (IIoT) in Process Manufacturing and Beyond,/aiche2020/event/799a7cda-c7b7-4793-81c9-3533683713d3,53,3.0
9:00 AM 81a Continuous Revolutions: Distributed Manufacturing to Re-Shore the Pharmaceutical Supply ChainPresenting Author: Luke Rogers,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c661115b7,"PD2M Plenary Session Part 1, Expecting the Unexpected: Responses to Business Disruption in the Pharmaceutical Industry (Invited Talks)",/aiche2020/event/0d1d699dad23fc26eacdbfd5952750b4,54,0.0
9:10 AM 81b Building Resilient Supply Chains through the Manufacturing USA Institute NetworkPresenting Author: William Grieco,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c6611b4cf,"PD2M Plenary Session Part 1, Expecting the Unexpected: Responses to Business Disruption in the Pharmaceutical Industry (Invited Talks)",/aiche2020/event/0d1d699dad23fc26eacdbfd5952750b4,54,1.0
9:20 AM 81c Change Creates Opportunity and Disruptive Organizational InnovationPresenting Author: Brendon G. Ricart,/aiche2020/event/e704b9c0cd64b8b9ad5ff52c660f9c09,"PD2M Plenary Session Part 1, Expecting the Unexpected: Responses to Business Disruption in the Pharmaceutical Industry (Invited Talks)",/aiche2020/event/0d1d699dad23fc26eacdbfd5952750b4,54,2.0
